species_scientific_name,species_common_name,taxonomic_group,family,latitude,longitude,country,state_province,event_date,year,month,data_source,observation_type,occurrence_id,india_role,migration_season,location_type,seasonal_density,iucn_red_list_status,grid_lat,grid_lon,Habitat_Type
Zoothera monticola,Long-billed Thrush,Aves,Checklist Verified,29.7907615297,78.6485301694,India,Coastal India / Marine,,2024,1,iNaturalist,Scientific,197450076,Winter Visitor,Winter (Peak),Terrestrial,High,LC/Not Evaluated,29,78,Open_Ocean
Zoothera monticola,Long-billed Thrush,Aves,Checklist Verified,27.3724262,88.2229909,India,Coastal India / Marine,,2021,3,iNaturalist,Scientific,177546101,Passage Migrant,Spring/Summer,Terrestrial,Moderate,LC/Not Evaluated,27,88,Open_Ocean
Zoothera monticola,Long-billed Thrush,Aves,Checklist Verified,29.5079362634,79.6199902792,India,Coastal India / Marine,,2023,3,iNaturalist,Scientific,151834967,Passage Migrant,Spring/Summer,Terrestrial,Moderate,LC/Not Evaluated,29,79,Open_Ocean
Zoothera monticola,Long-billed Thrush,Aves,Checklist Verified,29.4604149,79.6558242,India,Coastal India / Marine,,2023,2,iNaturalist,Scientific,148863428,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC/Not Evaluated,29,79,Open_Ocean
Zoothera monticola,Long-billed Thrush,Aves,Checklist Verified,29.3845555556,79.4647444444,India,Coastal India / Marine,,2023,1,iNaturalist,Scientific,147521359,Winter Visitor,Winter (Peak),Terrestrial,High,LC/Not Evaluated,29,79,Open_Ocean
Zoothera monticola,Long-billed Thrush,Aves,Checklist Verified,27.2134658005,88.5244279727,India,Coastal India / Marine,,2024,1,iNaturalist,Scientific,139559683,Winter Visitor,Winter (Peak),Terrestrial,High,LC/Not Evaluated,27,88,Open_Ocean
Zoothera monticola,Long-billed Thrush,Aves,Checklist Verified,29.4143357476,79.4480549552,India,Coastal India / Marine,,2021,12,iNaturalist,Scientific,121392537,Winter Visitor,Winter (Peak),Terrestrial,High,LC/Not Evaluated,29,79,Open_Ocean
Zoothera monticola,Long-billed Thrush,Aves,Checklist Verified,27.0824496,88.7006888,India,Coastal India / Marine,,2022,3,iNaturalist,Scientific,108097350,Passage Migrant,Spring/Summer,Terrestrial,Moderate,LC/Not Evaluated,27,88,Open_Ocean
Zoothera monticola,Long-billed Thrush,Aves,Checklist Verified,29.4230103883,79.427488111,India,Coastal India / Marine,,2017,10,iNaturalist,Scientific,105963331,Passage Migrant,Autumn/Passage,Terrestrial,Moderate,LC/Not Evaluated,29,79,Open_Ocean
Zoothera monticola,Long-billed Thrush,Aves,Checklist Verified,29.5066364,79.6195383,India,Coastal India / Marine,,2022,1,iNaturalist,Scientific,105708081,Winter Visitor,Winter (Peak),Terrestrial,High,LC/Not Evaluated,29,79,Open_Ocean
Zoothera monticola,Long-billed Thrush,Aves,Checklist Verified,29.506642524,79.6195382997,India,Coastal India / Marine,,2022,1,iNaturalist,Scientific,104742861,Winter Visitor,Winter (Peak),Terrestrial,High,LC/Not Evaluated,29,79,Open_Ocean
Zoothera monticola,Long-billed Thrush,Aves,Checklist Verified,29.5067188948,79.6192028936,India,Coastal India / Marine,,2022,1,iNaturalist,Scientific,104189054,Winter Visitor,Winter (Peak),Terrestrial,High,LC/Not Evaluated,29,79,Open_Ocean
Zoothera monticola,Long-billed Thrush,Aves,Checklist Verified,29.5199937,79.6291561,India,Coastal India / Marine,,2021,12,iNaturalist,Scientific,103935363,Winter Visitor,Winter (Peak),Terrestrial,High,LC/Not Evaluated,29,79,Open_Ocean
Zoothera monticola,Long-billed Thrush,Aves,Checklist Verified,29.7956382505,79.5600039884,India,Coastal India / Marine,,2021,12,iNaturalist,Scientific,103751971,Winter Visitor,Winter (Peak),Terrestrial,High,LC/Not Evaluated,29,79,Open_Ocean
Zoothera monticola,Long-billed Thrush,Aves,Checklist Verified,29.4035376431,79.5575353503,India,Coastal India / Marine,,2021,12,iNaturalist,Scientific,103466473,Winter Visitor,Winter (Peak),Terrestrial,High,LC/Not Evaluated,29,79,Open_Ocean
Zoothera monticola,Long-billed Thrush,Aves,Checklist Verified,27.0120682364,88.200043077,India,Coastal India / Marine,,2021,8,iNaturalist,Scientific,97731635,Passage Migrant,Monsoon/Breeding,Terrestrial,Moderate,LC/Not Evaluated,27,88,Open_Ocean
Zoothera monticola,Long-billed Thrush,Aves,Checklist Verified,29.7953211105,79.559219107,India,Coastal India / Marine,,2021,1,iNaturalist,Scientific,68844691,Winter Visitor,Winter (Peak),Terrestrial,High,LC/Not Evaluated,29,79,Open_Ocean
Zoothera monticola,Long-billed Thrush,Aves,Checklist Verified,29.555385,79.1286683333,India,Coastal India / Marine,,2017,2,iNaturalist,Scientific,5216034,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC/Not Evaluated,29,79,Open_Ocean
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,12.1196841378,76.7040970566,India,Tamil Nadu / Kerala,,2025,12,iNaturalist,Scientific,331686497,Winter Visitor,Winter (Peak),Terrestrial,High,LC,12,76,Coral_Reef
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,11.8917875,77.7715667,India,Tamil Nadu / Kerala,,2025,12,iNaturalist,Scientific,331683702,Winter Visitor,Winter (Peak),Terrestrial,High,LC,11,77,Coral_Reef
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,18.4286690333,73.7631010101,India,Maharashtra (Coastal),,2025,12,iNaturalist,Scientific,331675009,Winter Visitor,Winter (Peak),Terrestrial,High,LC,18,73,Open_Ocean
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,26.0335005481,76.4648510207,India,Coastal India / Marine,,2025,10,iNaturalist,Scientific,331561149,Passage Migrant,Autumn/Passage,Terrestrial,Moderate,LC,26,76,Open_Ocean
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,9.505455,77.9416885278,India,Tamil Nadu / Kerala,,2025,12,iNaturalist,Scientific,331557885,Winter Visitor,Winter (Peak),Terrestrial,High,LC,9,77,Coral_Reef
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,15.5312149722,73.916994,India,Coastal India / Marine,,2025,12,iNaturalist,Scientific,331519888,Winter Visitor,Winter (Peak),Terrestrial,High,LC,15,73,Coral_Reef
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,12.316189971,76.5483528064,India,Tamil Nadu / Kerala,,2025,12,iNaturalist,Scientific,331519228,Winter Visitor,Winter (Peak),Terrestrial,High,LC,12,76,Coral_Reef
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,9.6013366667,76.510055,India,Tamil Nadu / Kerala,,2025,12,iNaturalist,Scientific,331510197,Winter Visitor,Winter (Peak),Terrestrial,High,LC,9,76,Coral_Reef
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,19.6456441168,78.5134875029,India,Coastal India / Marine,,2025,11,iNaturalist,Scientific,331500821,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC,19,78,Open_Ocean
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,18.2887021,74.7760435,India,Coastal India / Marine,,2020,12,iNaturalist,Scientific,331497171,Winter Visitor,Winter (Peak),Terrestrial,High,LC,18,74,Open_Ocean
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,13.3435862561,77.5929017521,India,Coastal India / Marine,,2025,12,iNaturalist,Scientific,331440046,Winter Visitor,Winter (Peak),Terrestrial,High,LC,13,77,Open_Ocean
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,26.19124,91.6939933,India,Coastal India / Marine,,2025,12,iNaturalist,Scientific,331439517,Winter Visitor,Winter (Peak),Terrestrial,High,LC,26,91,Open_Ocean
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,13.1393989936,77.5046821015,India,Coastal India / Marine,,2025,12,iNaturalist,Scientific,331418977,Winter Visitor,Winter (Peak),Terrestrial,High,LC,13,77,Open_Ocean
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,13.1376768869,77.5045526771,India,Coastal India / Marine,,2025,12,iNaturalist,Scientific,331418913,Winter Visitor,Winter (Peak),Terrestrial,High,LC,13,77,Open_Ocean
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,26.0284154,76.46520415,India,Coastal India / Marine,,2025,12,iNaturalist,Scientific,331409014,Winter Visitor,Winter (Peak),Terrestrial,High,LC,26,76,Open_Ocean
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,19.8449095209,85.4788064584,India,Coastal India / Marine,,2025,12,iNaturalist,Scientific,331391539,Winter Visitor,Winter (Peak),Terrestrial,High,LC,19,85,Open_Ocean
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,20.9115243785,75.2715151129,India,Coastal India / Marine,,2025,12,iNaturalist,Scientific,331307194,Winter Visitor,Winter (Peak),Terrestrial,High,LC,20,75,Open_Ocean
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,9.9891072949,76.2765134498,India,Tamil Nadu / Kerala,,2025,12,iNaturalist,Scientific,331296544,Winter Visitor,Winter (Peak),Terrestrial,High,LC,9,76,Coral_Reef
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,15.0127875502,74.0346765518,India,Coastal India / Marine,,2025,12,iNaturalist,Scientific,331208409,Winter Visitor,Winter (Peak),Terrestrial,High,LC,15,74,Coral_Reef
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,13.0702915,77.7695255,India,Coastal India / Marine,,2025,11,iNaturalist,Scientific,331170485,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC,13,77,Open_Ocean
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,12.6828661,80.1570372,India,Coastal India / Marine,,2025,11,iNaturalist,Scientific,331170050,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC,12,80,Coral_Reef
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,9.6593963836,76.3409183174,India,Tamil Nadu / Kerala,,2025,12,iNaturalist,Scientific,331168800,Winter Visitor,Winter (Peak),Terrestrial,High,LC,9,76,Coral_Reef
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,13.3387417,77.5893985,India,Coastal India / Marine,,2025,12,iNaturalist,Scientific,331156595,Winter Visitor,Winter (Peak),Terrestrial,High,LC,13,77,Open_Ocean
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,20.8085146572,73.4392934496,India,Coastal India / Marine,,2025,11,iNaturalist,Scientific,331143623,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC,20,73,Mangrove
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,8.4445138889,76.9849,India,Tamil Nadu / Kerala,,2025,12,iNaturalist,Scientific,331059010,Winter Visitor,Winter (Peak),Terrestrial,High,LC,8,76,Coral_Reef
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,12.8952216667,77.8162616667,India,Tamil Nadu / Kerala,,2025,12,iNaturalist,Scientific,330963807,Winter Visitor,Winter (Peak),Terrestrial,High,LC,12,77,Coral_Reef
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,20.9115243785,75.2715151129,India,Coastal India / Marine,,2025,12,iNaturalist,Scientific,330963785,Winter Visitor,Winter (Peak),Terrestrial,High,LC,20,75,Open_Ocean
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,15.5325569222,73.9194102958,India,Coastal India / Marine,,2025,12,iNaturalist,Scientific,330940967,Winter Visitor,Winter (Peak),Terrestrial,High,LC,15,73,Coral_Reef
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,12.937588,77.4350567,India,Tamil Nadu / Kerala,,2025,12,iNaturalist,Scientific,330937132,Winter Visitor,Winter (Peak),Terrestrial,High,LC,12,77,Coral_Reef
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,8.3144138889,77.0791666667,India,Tamil Nadu / Kerala,,2025,12,iNaturalist,Scientific,330872175,Winter Visitor,Winter (Peak),Terrestrial,High,LC,8,77,Coral_Reef
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,14.3592609,75.8947852,India,Coastal India / Marine,,2025,12,iNaturalist,Scientific,330860197,Winter Visitor,Winter (Peak),Terrestrial,High,LC,14,75,Open_Ocean
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,14.5714394,75.8897029,India,Coastal India / Marine,,2025,12,iNaturalist,Scientific,330859163,Winter Visitor,Winter (Peak),Terrestrial,High,LC,14,75,Open_Ocean
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,13.0344384476,80.0926428522,India,Coastal India / Marine,,2025,12,iNaturalist,Scientific,330846427,Winter Visitor,Winter (Peak),Terrestrial,High,LC,13,80,Mangrove
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,18.2887021,74.7760435,India,Coastal India / Marine,,2021,1,iNaturalist,Scientific,330812728,Winter Visitor,Winter (Peak),Terrestrial,High,LC,18,74,Open_Ocean
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,8.3144583333,77.0791305556,India,Tamil Nadu / Kerala,,2025,12,iNaturalist,Scientific,330804657,Winter Visitor,Winter (Peak),Terrestrial,High,LC,8,77,Coral_Reef
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,8.3141527778,77.0790166667,India,Tamil Nadu / Kerala,,2025,12,iNaturalist,Scientific,330804652,Winter Visitor,Winter (Peak),Terrestrial,High,LC,8,77,Coral_Reef
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,8.3140527778,77.0786277778,India,Tamil Nadu / Kerala,,2025,12,iNaturalist,Scientific,330804651,Winter Visitor,Winter (Peak),Terrestrial,High,LC,8,77,Coral_Reef
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,8.314125,77.0789555556,India,Tamil Nadu / Kerala,,2025,12,iNaturalist,Scientific,330804650,Winter Visitor,Winter (Peak),Terrestrial,High,LC,8,77,Coral_Reef
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,8.3140027778,77.0783527778,India,Tamil Nadu / Kerala,,2025,12,iNaturalist,Scientific,330804648,Winter Visitor,Winter (Peak),Terrestrial,High,LC,8,77,Coral_Reef
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,8.3140361111,77.078475,India,Tamil Nadu / Kerala,,2025,12,iNaturalist,Scientific,330804647,Winter Visitor,Winter (Peak),Terrestrial,High,LC,8,77,Coral_Reef
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,8.3145722222,77.0778944444,India,Tamil Nadu / Kerala,,2025,12,iNaturalist,Scientific,330804641,Winter Visitor,Winter (Peak),Terrestrial,High,LC,8,77,Coral_Reef
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,18.2887021,74.7760435,India,Coastal India / Marine,,2023,4,iNaturalist,Scientific,330798081,Passage Migrant,Spring/Summer,Terrestrial,Moderate,LC,18,74,Open_Ocean
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,26.6375608,93.3669409,India,Coastal India / Marine,,2025,11,iNaturalist,Scientific,330778256,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC,26,93,Open_Ocean
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,26.0276919365,76.4620735084,India,Coastal India / Marine,,2025,11,iNaturalist,Scientific,330700542,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC,26,76,Open_Ocean
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,18.6220277982,73.6570171639,India,Maharashtra (Coastal),,2025,12,iNaturalist,Scientific,330699053,Winter Visitor,Winter (Peak),Terrestrial,High,LC,18,73,Open_Ocean
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,19.1124430309,79.0187804773,India,Coastal India / Marine,,2025,1,iNaturalist,Scientific,330696042,Winter Visitor,Winter (Peak),Terrestrial,High,LC,19,79,Open_Ocean
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,10.5230140931,76.2134437479,India,Tamil Nadu / Kerala,,2025,12,iNaturalist,Scientific,330685776,Winter Visitor,Winter (Peak),Terrestrial,High,LC,10,76,Coral_Reef
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,10.5230140931,76.2134437479,India,Tamil Nadu / Kerala,,2025,12,iNaturalist,Scientific,330685773,Winter Visitor,Winter (Peak),Terrestrial,High,LC,10,76,Coral_Reef
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,10.5230140931,76.2134437479,India,Tamil Nadu / Kerala,,2025,12,iNaturalist,Scientific,330685760,Winter Visitor,Winter (Peak),Terrestrial,High,LC,10,76,Coral_Reef
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,10.5230140931,76.2134437479,India,Tamil Nadu / Kerala,,2025,12,iNaturalist,Scientific,330685757,Winter Visitor,Winter (Peak),Terrestrial,High,LC,10,76,Coral_Reef
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,10.5230140931,76.2134437479,India,Tamil Nadu / Kerala,,2025,12,iNaturalist,Scientific,330685728,Winter Visitor,Winter (Peak),Terrestrial,High,LC,10,76,Coral_Reef
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,28.4427238309,80.498277247,India,Coastal India / Marine,,2025,12,iNaturalist,Scientific,330590182,Winter Visitor,Winter (Peak),Terrestrial,High,LC,28,80,Open_Ocean
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,17.2473797015,81.6300901238,India,Coastal India / Marine,,2025,12,iNaturalist,Scientific,330559383,Winter Visitor,Winter (Peak),Terrestrial,High,LC,17,81,Open_Ocean
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,18.0734504798,79.6103668208,India,Coastal India / Marine,,2025,12,iNaturalist,Scientific,330550926,Winter Visitor,Winter (Peak),Terrestrial,High,LC,18,79,Open_Ocean
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,18.0734504798,79.6103668208,India,Coastal India / Marine,,2025,12,iNaturalist,Scientific,330550878,Winter Visitor,Winter (Peak),Terrestrial,High,LC,18,79,Open_Ocean
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,22.8208708963,72.137176807,India,Coastal India / Marine,,2025,11,iNaturalist,Scientific,330472830,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC,22,72,Mangrove
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,8.3261305556,77.4566138889,India,Tamil Nadu / Kerala,,2025,12,iNaturalist,Scientific,330455934,Winter Visitor,Winter (Peak),Terrestrial,High,LC,8,77,Coral_Reef
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,19.5210571111,73.3426528797,India,Maharashtra (Coastal),,2025,12,iNaturalist,Scientific,330453701,Winter Visitor,Winter (Peak),Terrestrial,High,LC,19,73,Mangrove
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,22.3000395,73.2064994,India,Coastal India / Marine,,2025,12,iNaturalist,Scientific,330448892,Winter Visitor,Winter (Peak),Terrestrial,High,LC,22,73,Mangrove
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,28.4910624637,80.6466875598,India,Coastal India / Marine,,2025,12,iNaturalist,Scientific,330360107,Winter Visitor,Winter (Peak),Terrestrial,High,LC,28,80,Open_Ocean
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,26.6795694505,93.5479647235,India,Coastal India / Marine,,2025,12,iNaturalist,Scientific,330355365,Winter Visitor,Winter (Peak),Terrestrial,High,LC,26,93,Open_Ocean
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,13.478555,77.364147,India,Coastal India / Marine,,2025,12,iNaturalist,Scientific,330311479,Winter Visitor,Winter (Peak),Terrestrial,High,LC,13,77,Open_Ocean
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,25.1999981934,75.7887450233,India,Coastal India / Marine,,2025,12,iNaturalist,Scientific,330234391,Winter Visitor,Winter (Peak),Terrestrial,High,LC,25,75,Open_Ocean
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,18.4759616667,79.0821611667,India,Coastal India / Marine,,2024,9,iNaturalist,Scientific,330231176,Passage Migrant,Monsoon/Breeding,Terrestrial,Moderate,LC,18,79,Open_Ocean
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,18.4352466667,79.0767361667,India,Coastal India / Marine,,2025,5,iNaturalist,Scientific,330227548,Passage Migrant,Spring/Summer,Terrestrial,Moderate,LC,18,79,Open_Ocean
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,13.2987816667,74.7195466667,India,Coastal India / Marine,,2025,12,iNaturalist,Scientific,330173002,Winter Visitor,Winter (Peak),Terrestrial,High,LC,13,74,Coral_Reef
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,13.3569693,77.5947993,India,Coastal India / Marine,,2025,12,iNaturalist,Scientific,330122505,Winter Visitor,Winter (Peak),Terrestrial,High,LC,13,77,Open_Ocean
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,26.012373,76.3560109,India,Coastal India / Marine,,2017,6,iNaturalist,Scientific,330077377,Passage Migrant,Monsoon/Breeding,Terrestrial,High,LC,26,76,Open_Ocean
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,11.8534274508,79.8095982067,India,Tamil Nadu / Kerala,,2025,12,iNaturalist,Scientific,330068600,Winter Visitor,Winter (Peak),Terrestrial,High,LC,11,79,Coral_Reef
Anastomus oscitans,Asian Openbill,Aves,Checklist Verified,11.8522356917,79.8102258436,India,Tamil Nadu / Kerala,,2025,12,iNaturalist,Scientific,330068599,Winter Visitor,Winter (Peak),Terrestrial,High,LC,11,79,Coral_Reef
